¶mÂí¥«°Ï,¯²¸î¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¯²¸î¦~¤ë¤é,¯²¸îµ§´É¼Æ,¯²¸î¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,¦³µLªþ³Ã­Ñ,Á`ÃB¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,¯²ª÷Á`ÃB¤¸,³Æµù,½s¸¹
«n°Ï,«Øª«,»O¤¤¥««n°Ï´_¿³¸ô¤G¬q15«Ñ1~30¸¹,0.0,¦í,,,1040826,¤g¦a0«Øª«0¨®¦ì0,¤­¼h,4,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780812,20.21,1,0,1,¦³,µL,¦³,7800,386,,0.0,0,¯²ª÷§t²Ä¥|¥x¤Îºô¸ô¡C¦¹®M©Ð¬°¤­¼Ó¥[»\ªº³¡¥÷¡C¬°¤À¯²®M©Ð¡AµLªk­pºâ¨ä¤g¦a­±¿n¡C,RPWPMLOLRHKFFAB88CC
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¤¤¥¿¸ô271~300¸¹,64.0,°Ó,,,1040924,¤g¦a1«Øª«1¨®¦ì0,,4,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0521001,119.34,3,1,1,¦³,µL,µL,42000,352,,0.0,0,1¡B2¼Ó¥þ³¡,RPQNMLPLRHKFFAL56CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖ±d¸ô61~90¸¹,38.27,¦í,,,1040907,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,1,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0801003,140.84,1,1,1,¦³,µL,¦³,30000,213,,0.0,0,,RPPNMLRLRHKFFCB48CC
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ïª÷¤s¸ô1~30¸¹,27.11,¦í,,,1040925,¤g¦a3«Øª«1¨®¦ì0,¤@¼h,7,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0751022,140.53,0,2,2,¦³,¦³,µL,26000,185,,0.0,0,,RPQNMLSLRHKFFAB48CC
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï©¾¸Ûµó31~60¸¹,92.0,¦í,,,1040910,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0630513,196.68,8,1,2,¦³,µL,µL,30000,153,,0.0,0,¯²ª÷¤À¬q²Ä1-2¦~3¸U,²Ä4-6¦~33000¤¸,RPRNMLTLRHKFFAB68CC
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï¤j·~¸ô31~60¸¹,16.63,¦í,,,1040925,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0790324,189.84,4,2,2,¦³,µL,µL,21000,0,©Y¹D¥­­±,29.69,0,,RPQOMLKMRHKFFAB87CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°ÏµØ¬üµó¤G¬q241~270¸¹,24.96,¦í,,,1040901,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,12,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0800506,218.36,0,0,0,µL,¦³,¦³,27000,124,¤É­°¾÷±ñ,0.0,0,ªþ¤­±i¤ì»s¿ì¤½®à¨®¦ìµL¿W¥ßÅvª¬§t¤½³]¤º,RPOOMLKMRHKFFBB77CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï°ê¦w¤@¸ô31~60¸¹,20.1,¦í,,,1040901,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,1,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950825,131.38,4,2,2,¦³,µL,µL,30507,232,©Y¹D¥­­±,23.17,0,,RPQOMLKMRHKFFCB08CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°ÏÄ_¤s¤Gµó1~30¸¹,12.36,¦í,,,1040928,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0870505,120.16,2,2,2,¦³,¦³,¦³,15000,125,©Y¹D¥­­±,14.63,0,,RPTOMLKMRHKFFCB38CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¼[¤Qµó241~270¸¹,14.39,¦í,,,1040908,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,24,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830721,201.89999999999998,4,2,2,¦³,¦³,µL,25000,124,,0.0,0,°_¯²¤é:104/10/10¯²ª÷Á`ÃB§tµ|¡C,RPVOMLKMRHKFFCB58CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤å¤ß¸ô¤@¬q301~330¸¹,14.39,¦í,,,1030904,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,24,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830721,197.69,4,2,2,¦³,¦³,µL,24000,121,,0.0,0,°_¯²¤é:104/10/10¯²ª÷Á`ÃB§tµ|¡C,RPQPMLKMRHKFFCB18CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤@¸ô61~90¸¹,10.62,¨ä¥L,,,1040930,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,15,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850903,92.99,0,0,0,µL,¦³,µL,18000,194,,0.0,0,,RPOSMLKMRHKFFCB28CC
Â×­ì°Ï,¤g¦a,ÅI§ø¬q751~780¦a¸¹,50.88,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1040915,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,µL,14000,275,,0.0,0,¤g¦a¡B¥¼«O¦s«Øª«¦U¨Ï¥Î1/2§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPVOMLKMRHKFFAL76CC
Â×­ì°Ï,¤g¦a,ÅI§ø¬q751~780¦a¸¹,50.88,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1040915,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,¦³,14000,275,,0.0,0,¤g¦a¡B¥¼«O¦s«Øª«¦U¨Ï¥Î1/2§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPWOMLKMRHKFFAL86CC
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¶®Â×µó301~330¸¹,109.37,¦í,,,1040921,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1010530,204.99,4,2,3,¦³,µL,µL,25000,122,,0.0,0,,RPRNMLKMRHKFFFL76CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï«n¤Ù¸ô¤G¬q361~390¸¹,86.0,¦í,,,1040904,¤g¦a4«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0711013,211.68,0,0,0,µL,µL,µL,30000,142,,0.0,0,,RPWPMLKMRHKFFCB88DC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ïºë©ú¤Gµó31~60¸¹,77.0,°Ó,,,1040902,¤g¦a2«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0700409,234.7,5,4,4,¦³,µL,µL,28000,119,,0.0,0,,RPVUMLKMRHKFFCB66DC
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï©y©÷¸ô301~330¸¹,5.44,¦í,,,1040903,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0821231,33.76,1,1,1,¦³,¦³,¦³,4500,133,,0.0,0,,RPPNMLKMRHKFFHL86DC
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï©y©÷¸ô301~330¸¹,5.02,¦í,,,1040915,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0821231,31.29,1,1,1,¦³,¦³,¦³,4000,128,,0.0,0,,RPQNMLKMRHKFFHL96DC
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï©y©÷¸ô301~330¸¹,5.02,¦í,,,1040920,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0821231,36.82,1,1,1,¦³,¦³,¦³,4000,109,,0.0,0,,RPRNMLKMRHKFFHL07DC
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï©y©÷¸ô301~330¸¹,9.09,¦í,,,1040910,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0820415,59.25,1,1,1,¦³,µL,¦³,7670,129,,0.0,0,,RPTNMLKMRHKFFHL27DC
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï©y©÷¸ô301~330¸¹,5.02,¦í,,,1040920,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0821231,31.71,1,1,1,¦³,¦³,¦³,4000,126,,0.0,0,,RPUNMLKMRHKFFHL37DC
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï´I©y¸ô211~240¸¹,64.0,¦í,,,1040918,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¥[±j¿j³y,0660228,113.6,3,2,2,¦³,µL,µL,14000,123,,0.0,0,,RPSNMLLJIIKFFHL78DC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤W¤¯µó121~150¸¹,19.29,¦í,,,1040925,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,8,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850709,131.14,3,2,2,¦³,µL,¦³,19000,145,©Y¹D¥­­±,0.0,0,,RPXNMLLJIIKFFCB67CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤j¸tµó451~480¸¹,23.86,¦í,,,1040902,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,9,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820828,168.93,4,2,2,¦³,¦³,¦³,26000,154,©Y¹D¥­­±,0.0,0,¯²ª÷§tºÞ²z¶O,RPRPMLLJIIKFFCB27CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï»OÆW¤j¹D¤G¬q841~870¸¹,18.73,°Ó,,,1040903,¤g¦a1«Øª«1¨®¦ì2,¥|¼h,24,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1001228,276.7,4,2,2,¦³,¦³,¦³,38500,139,©Y¹D¥­­±,41.92,0,,RPTPMLLJIIKFFCB47CC
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤å¤ß«n¤Q¸ô211~240¸¹,4.87,¦í,,,1040903,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,32,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950622,120.97999999999999,2,2,2,¦³,¦³,¦³,18500,153,©Y¹D¥­­±,15.35,0,¯²ª÷§tºÞ²z¶O,RPWNMLLJIIKFFAB37CC
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°ÏªF­^¤Eµó61~90¸¹,109.67,¦í,,,1041001,¤g¦a1«Øª«1¨®¦ì0,¥þ,5,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0790503,106.96,5,3,4,¦³,µL,µL,20000,187,,0.0,0,,RPTNMLMJIIKFFAB17CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ïªe«n¸ô¥|¬q151~180¸¹,15.62,¦í,,,1040915,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0861020,161.47,3,2,2,¦³,¦³,¦³,20000,124,©Y¹D¥­­±,0.0,0,¯²ª÷§t¥NÃººÞ²z¶O2400,RPTPMLMJIIKFFCB57CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ïªe«n¸ô¥|¬q151~180¸¹,15.62,¦í,,,1040922,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0861020,161.47,3,2,2,¦³,¦³,¦³,18000,111,©Y¹D¥­­±,0.0,0,,RPOQMLMJIIKFFCB17CC
¦è¤Ù°Ï,«Øª«,»O¤¤¥«¦è¤Ù°Ï¦è¤Ù¸ô¤G¬q241~270¸¹,9.32,¦í,,,1040903,¤g¦a0«Øª«0¨®¦ì0,¤G¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1011121,60.02,1,1,1,¦³,¦³,¦³,14000,233,,0.0,0,,RPURMLMJIIKFFCB87CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤å¤ß«n¤­¸ô¤@¬q301~330¸¹,38.96,°Ó,,,1040929,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0890316,161.0,2,1,2,¦³,¦³,¦³,30000,186,,0.0,0,,RPPNMLNJIIKFFCB07CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¾¤©ú¸ô¤G¬q421~450¸¹,10.43,¦í,,,1040926,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,16,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840919,96.53,2,1,1,¦³,¦³,¦³,15000,155,¨ä¥L,13.5,0,,RPRNMLNJIIKFFCB27CC
¦è°Ï,«Øª«,»O¤¤¥«¦è°Ï¬ü§ø¸ô¤@¬q117«Ñ1~30¸¹,0.0,°Ó,,,1041002,¤g¦a0«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0620124,69.3,3,2,1,¦³,µL,µL,55000,794,,0.0,0,,RPPNMLNJIIKFFAB86CC
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï¦Û±j¸ô175«Ñ110§Ë1~30¸¹,93.0,¦í,,,1041001,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,4,¨ä¥L,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0980819,181.16,4,2,3,¦³,µL,¦³,26000,144,,0.0,0,,RPQNMLNJIIKFFCL18CC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï®È¶¶¸ô¤G¬q181~210¸¹,15.96,¦í,,,1040913,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0720827,124.15,3,2,2,¦³,¦³,µL,14500,117,©Y¹D¾÷±ñ,0.0,0,,RPVPMLPJIIKFFBB08DC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤ß«n¤­¸ô¤@¬q181~210¸¹,34.74,¦í,,,1041001,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980123,229.0,4,2,2,¦³,¦³,¦³,38000,166,©Y¹D¥­­±,25.7,0,,RPWOMLPJIIKFFCB18DC
¤Ó¥­°Ï,«Øª«,»O¤¤¥«¤Ó¥­°Ï¨|¤~¸ô1~30¸¹,0.0,°Ó,,,1040914,¤g¦a0«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950719,233.12,4,3,3,¦³,µL,µL,20000,86,,0.0,0,,RPWNMLPJIIKFFHL86CC
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¼Ö¸sµó391~420¸¹,4.74,°Ó,,,1041001,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,14,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0870528,59.78,0,0,0,µL,¦³,¦³,12000,201,,0.0,0,,RPXOMLPJIIKFFAB97CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¶i¤Æ¥_¸ô301~330¸¹,5.75,°Ó,,,1040927,¤g¦a2«Øª«1¨®¦ì0,¤Q¤@¼h,18,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941208,66.83,1,1,1,¦³,¦³,¦³,13000,195,,0.0,0,,RPQNMLPJIIKFFBB27CC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¤å¤ß¸ô¥|¬q271~300¸¹,6.84,°Ó,,,1041003,¤g¦a1«Øª«1¨®¦ì0,¤Q¤C¼h,22,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020725,90.15,1,1,1,¦³,¦³,¦³,18000,200,,0.0,0,,RPRNMLPJIIKFFBB37CC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤å¤ß¸ô¥|¬q271~300¸¹,6.84,°Ó,,,1041003,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,22,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020725,75.93,1,1,1,¦³,¦³,¦³,18000,237,©Y¹D¾÷±ñ,0.0,0,,RPXNMLPJIIKFFBB97CC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤å¤ß¸ô¥|¬q271~300¸¹,6.34,°Ó,,,1040926,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,22,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020725,77.05000000000001,1,1,1,¦³,¦³,¦³,18000,234,©Y¹D¾÷±ñ,0.0,0,,RPOOMLPJIIKFFBB17CC
¥_¤Ù°Ï,«Øª«,»O¤¤¥«¥_¤Ù°Ï¿³¦w¸ô¤@¬q301~330¸¹,0.0,,,,1040916,¤g¦a0«Øª«1¨®¦ì0,¤»¼h,7,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830228,48.52,2,1,1,¦³,µL,µL,8000,165,,0.0,0,,RPSOMLPJIIKFFBB57CC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¿ñ¹ç¤­µó43¤§1~30¸¹,22.02,¦í,,,1040915,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0791110,86.26,3,2,2,¦³,¦³,µL,12650,147,©Y¹D¥­­±,0.0,0,,RPVOMLPJIIKFFBB87CC
¥_¤Ù°Ï,«Øª«,»O¤¤¥«¥_¤Ù°Ï®È¶¶¸ô¤G¬q301~330¸¹,0.0,,,,1040913,¤g¦a0«Øª«1¨®¦ì0,¤G¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0760512,66.91,3,2,2,¦³,µL,µL,10000,149,,0.0,0,,RPXOMLPJIIKFFBB08CC
¥_¤Ù°Ï,«Øª«,»O¤¤¥«¥_¤Ù°Ï¿ñ¹ç¸ô¤@¬q51«Ñ1~30¸¹,0.0,,,,1040913,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,9,µØ·H(10¼h§t¥H¤U¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0830330,51.91,1,2,1,¦³,¦³,µL,10000,193,,0.0,0,,RPPPMLPJIIKFFBB37CC
¦è¤Ù°Ï,«Øª«,»O¤¤¥«¦è¤Ù°ÏºÖ¬ì¸ô340«Ñ1~30¸¹,0.0,¦í,,,1040918,¤g¦a0«Øª«1¨®¦ì0,¤G¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830826,100.16,2,2,1,¦³,¦³,¦³,13000,130,,0.0,0,,RPXOMLPJIIKFFCB18CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ïªø¦w¸ô¤G¬q131«Ñ61~90¸¹,27.03,¦í,,,1040910,¤g¦a1«Øª«1¨®¦ì2,¤C¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021105,206.97,4,2,2,¦³,¦³,¦³,36000,174,©Y¹D¥­­±,69.88,0,¯²ª÷§tºÞ²z¶O¡C,RPRNMLQJIIKFFCB57CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¾¤©úªFµó61~90¸¹,14.04,¦í,,,1040908,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950222,145.11,3,2,2,¦³,¦³,¦³,25000,172,©Y¹D¥­­±,22.9,0,¯²ª÷§tºÞ²z¶O,RPSNMLQJIIKFFCB67CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°ÏºÖ¬ì¤G¸ô31~60¸¹,37.88,¦í,,,1040908,¤g¦a1«Øª«1¨®¦ì2,¤Q¤T¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031015,297.98,4,2,3,¦³,¦³,¦³,60000,201,©Y¹D¥­­±,59.86,0,¯²ª÷§tºÞ²z¶O¡C,RPWNMLQJIIKFFCB08CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤Ñ¤ô¦è¤Gµó31~60¸¹,17.82,¦í,,,1040916,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780926,109.2,3,2,2,¦³,µL,¦³,13000,119,,0.0,0,,RPXNMLQJIIKFFCB18CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¦è¤Ù¸ô¤G¬q241~270¸¹,5.76,°Ó,,,1040907,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,11,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0990201,79.63,1,0,1,¦³,¦³,¦³,16000,201,,0.0,0,,RPSOMLQJIIKFFCB77CC
