¶mÂí¥«°Ï,¯²¸î¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¯²¸î¦~¤ë¤é,¯²¸îµ§´É¼Æ,¯²¸î¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,¦³µLªþ³Ã­Ñ,Á`ÃB¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,¯²ª÷Á`ÃB¤¸,³Æµù,½s¸¹
«eÂí°Ï,«Øª«,°ª¶¯¥««eÂí°Ï¤¤¤s¤G¸ô91~120¸¹,0.0,¦í,,,1050325,¤g¦a0«Øª«1¨®¦ì1,¤C¼h,24,¿ì¤½°Ó·~¤j¼Ó,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0820730,170.42000000000002,0,0,0,µL,¦³,µL,19999,117,©Y¹D¾÷±ñ,0.0,0,¯²ª÷§t1­Ó©Y¹D¾÷±ñ¨®¦ì,RPSOMLSLLHLFFCE78CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°ÏªL´Ë¤T¸ô181~210¸¹,89.18,°Ó,,,1050322,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,4,©±­±(©±¾Q),,¿ûµ¬²V¾®¤g³y,0640505,110.97,0,0,0,µL,µL,¦³,40000,360,,0.0,0,,RPUOMLSLLHLFFCE98CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¤¤µØ¤@¸ô331~360¸¹,51.31,¨ä¥L,,,1050311,¤g¦a1«Øª«1¨®¦ì3,¤T¼h,14,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0950821,398.54,0,0,0,µL,¦³,µL,102600,257,©Y¹D¾÷±ñ,67.0,0,,RPOOMLSLLHLFFAE18CC
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ïªe«n¤G¸ô151~180¸¹,4.28,¦í,,,1050305,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,24,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841219,45.61,1,1,1,¦³,¦³,¦³,8500,186,,0.0,0,,RPPOMLSLLHLFFAE28CC
ºX¬z°Ï,«Øª«,°ª¶¯¥«ºX¬z°ÏºX¬z¤T¸ô841~870¸¹,0.0,,,,1050306,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0750624,110.94,0,1,1,¦³,µL,µL,13000,117,,0.0,0,,RPROMLTLLHLFFAE58CC
­d¶®°Ï,«Øª«,°ª¶¯¥«­d¶®°Ï©M¥­¤@¸ô271~300¸¹,0.0,°Ó,,,1050326,¤g¦a0«Øª«1¨®¦ì0,¤Q¼h,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0701020,34.64,1,1,1,¦³,¦³,¦³,5000,144,,0.0,0,,RPRNMLTLLHLFFBE58CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¼sªF¤@µó3«Ñ1~30¸¹,34.3,¦í,,,1050328,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0680518,100.4,3,2,2,¦³,µL,µL,13000,129,,0.0,0,,RPWOMLTLLHLFFBE56CC
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¥Ã¤¯µó200«Ñ5§Ë1~30¸¹,74.25,¦í,,,1050328,¤g¦a3«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨Ï¥Î°õ·Ó,¿ûµ¬²V¾®¤g³y,0880914,166.95,4,2,4,¦³,¦³,¦³,18000,108,,0.0,0,,RPTNMLTLLHLFFIE86CC
¾ôÀY°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¾ôÀY°Ï¥KÂ×«n¸ô1~30¸¹,131.0,¦í,,,1050322,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0671111,177.86,0,0,3,¦³,µL,µL,15000,84,,0.0,0,,RPSOMLTLLHLFFFE56CC
©£¤s°Ï,¤g¦a,¦Ë³ò¬q121~150¦a¸¹,1804.0,¹A,,,1050329,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,µL,18000,10,,0.0,0,©Ó¯²§t¤g¦a¤W¤§¥¼«O¦sµn°O«Øª«¡C,RPTOMLKMLHLFFFE48CC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï«n¥¿¤G¸ô150«Ñ20§Ë1~30¸¹,36.0,¦í,,,1050320,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0730110,105.3,4,2,2,¦³,µL,µL,12000,114,,0.0,0,,RPQOMLKMLHLFFGE28CC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°ÏªZÀç¸ô151~180¸¹,75.0,¦í,,,1050312,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0620510,52.8,0,0,0,µL,µL,µL,12000,227,,0.0,0,,RPSOMLKMLHLFFGE48CC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï«n©Mµó175«Ñ21§Ë1~30¸¹,30.83,¦í,,,1050315,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0711013,88.41,3,2,2,¦³,µL,¦³,8000,90,,0.0,0,,RPUOMLKMLHLFFGE68CC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï«n¦¿µó16«Ñ1~30¸¹,20.85,¦í,,,1050315,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0681119,54.03,3,2,1,¦³,µL,¦³,6500,120,,0.0,0,,RPWOMLKMLHLFFGE88CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï§ó·sµó1~30¸¹,29.53,¦í,,,1050305,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0680426,69.9,3,2,1,¦³,µL,¦³,8500,122,,0.0,0,,RPVNMLKMLHLFFDE38CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¥Á±Ú¤@¸ô451~480¸¹,556.0,¦í,,,1050311,¤g¦a1«Øª«2¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,1,©±­±(©±¾Q),°Ó·~¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1041202,358.62,0,0,0,µL,µL,¦³,190000,530,,0.0,0,,RPUOMLKMLHLFFDE38CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï©÷¸Îµó91~120¸¹,76.96,¦í,,,1050330,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0840823,154.26,2,2,2,¦³,µL,µL,15000,97,,0.0,0,¯²¸î1+2¼Ó,RPXPMLKMLHLFFDE78CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¥|ºû¤G¸ô54«Ñ1~30¸¹,32.4,¦í,,,1050307,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,19,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840626,212.49,4,2,2,¦³,¦³,¦³,28000,132,,0.0,0,§tºÞ²z¶O,RPSNMLKMLHLFFBE87CC
­d¶®°Ï,«Øª«,°ª¶¯¥«­d¶®°Ï¥|ºû¤T¸ô241~270¸¹,0.0,°Ó,,,1050329,¤g¦a0«Øª«1¨®¦ì0,¤E¼h,12,¿ì¤½°Ó·~¤j¼Ó,,¿ûµ¬²V¾®¤g³y,0781109,7.87,0,0,0,µL,¦³,µL,2300,292,,0.0,0,,RPOOMLKMLHLFFBE57CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï´I¹A¸ô121~150¸¹,12.98,°Ó,,,1050319,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940929,126.86,3,2,2,¦³,¦³,¦³,20000,158,¤É­°¾÷±ñ,0.0,0,§tºÞ²z¶O,RPPOMLKMLHLFFAE57CC
¹ª¤s°Ï,«Øª«,°ª¶¯¥«¹ª¤s°Ï³Õ·R¤G¸ô331~360¸¹,0.0,°Ó,,,1050330,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0940802,229.72,0,0,0,µL,µL,¦³,57000,248,,0.0,0,,RPVOMLKMLHLFFAE18CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¥úµØ¤T¸ô241~270¸¹,18.17,°Ó,,,1050301,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,0951121,207.66000000000003,4,2,2,¦³,¦³,¦³,35000,169,,0.0,0,,RPRNMLKMLHLFFCE87CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¤¤¤s¤G¸ô181~210¸¹,5.4,°Ó,,,1050310,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0981224,71.12,1,1,1,¦³,¦³,¦³,22000,309,,0.0,0,,RPSOMLLMLHLFFCE18CC
«eÂí°Ï,«Øª«,°ª¶¯¥««eÂí°Ï¯ó¸Å¤G¸ô434«Ñ1§Ë1~30¸¹,0.0,°Ó,,,1050330,¤g¦a0«Øª«0¨®¦ì0,¥þ,3,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0660418,16.5,1,0,1,¦³,µL,¦³,7000,424,,0.0,0,¯²ª÷§t(¤ô¶O¡Bºô¸ô¡B²Ä¥|¥x)¹q¶O¨C«×4¤¸¡A¨C¤ë¤@¨Ö¶×¤J«ü©w±b¸¹,RPXOMLLMLHLFFCE68CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°ÏÀs³Ó¸ô151~180¸¹,9.45,°Ó,,,1050317,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950809,91.33,2,2,1,¦³,¦³,¦³,20000,219,©Y¹D¥­­±,11.82,0,,RPPOMLLMLHLFFAE67CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¤å«H¸ô241~270¸¹,10.69,°Ó,,,1050323,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020604,145.48,3,2,2,¦³,µL,¦³,33000,227,©Y¹D¥­­±,19.34,0,,RPROMLLMLHLFFAE87CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï·Hªùµó1~30¸¹,20.95,°Ó,,,1050326,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,20,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0781221,262.75,0,0,0,µL,¦³,µL,60000,228,,0.0,0,,RPTNMLLMLHLFFBE08CC
­d¶®°Ï,«Øª«,°ª¶¯¥«­d¶®°Ï·s¥ú¸ô62«Ñ1~30¸¹,0.0,°Ó,,,1050331,¤g¦a0«Øª«1¨®¦ì0,¤G¤Q¼h,35,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860421,113.39,3,2,2,¦³,¦³,¦³,14000,123,,0.0,0,,RPXNMLLMLHLFFBE48CC
­d¶®°Ï,«Øª«,°ª¶¯¥«­d¶®°Ï·s¥ú¸ô62«Ñ1~30¸¹,0.0,°Ó,,,1050331,¤g¦a0«Øª«1¨®¦ì0,¤T¤Q¼h,35,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860421,237.29,5,2,4,¦³,¦³,¦³,21000,88,,0.0,0,,RPOOMLLMLHLFFBE67CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«­d¶®°Ï«Ø¥Á¸ô1~30¸¹,7.72,°Ó,,,1050331,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,30,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960314,161.09,3,2,2,¦³,¦³,¦³,30000,186,©Y¹D¥­­±,6.6,0,,RPXOMLLMLHLFFBE58CC
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï²y®x¸ô61~90¸¹,7.53,°Ó,,,1050330,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010509,81.56,2,2,1,¦³,¦³,¦³,20000,245,,0.0,0,,RPOPMLLMLHLFFBE77CC
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï´_¿³¤@¸ô61~90¸¹,27.0,°Ó,,,1050329,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0660112,88.14,0,0,0,µL,µL,µL,10000,113,,0.0,0,©Ó¯²¤@¼Ó(¦@¦P¥X¤J),RPSPMLLMLHLFFBE18CC
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¤¤¤s¤@¸ô151~180¸¹,25.66,°Ó,,,1050321,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,11,¿ì¤½°Ó·~¤j¼Ó,,¿ûµ¬²V¾®¤g³y,0721111,207.28,0,0,0,µL,¦³,¦³,35000,169,,0.0,0,,RPTPMLLMLHLFFBE28CC
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¤K¼w¤@¸ô361~390¸¹,88.0,°Ó,,,1050321,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,4,©±­±(©±¾Q),,¿ûµ¬²V¾®¤g³y,0630923,92.0,0,0,0,µL,µL,µL,33000,359,,0.0,0,,RPUPMLLMLHLFFBE38CC
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¤¯·R¤@µó61~90¸¹,49.0,°Ó,,,1050331,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,,¥[±j¿j³y,0540630,88.01,0,0,0,µL,µL,µL,13000,148,,0.0,0,,RPVPMLLMLHLFFBE48CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï©ú¸Û¤G¸ô91~120¸¹,6.38,¦í,,,1050319,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,27,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0880519,133.76,0,0,0,µL,µL,¦³,40000,299,,0.0,0,,RPOOMLLMLHLFFDE87CC
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï·s©÷µó31~60¸¹,25.8,¦í,,,1050225,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0770512,146.14,3,2,2,¦³,µL,¦³,10000,68,,0.0,0,,RPUPMLLMLHLFFEE68CC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤­¥Ò¤@¸ô721~750¸¹,7.95,¦í,,,1050320,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0970401,77.6,2,2,1,¦³,¦³,¦³,14000,180,,0.0,0,,RPOOMLLMLHLFFGE18CC
»ñ¤s°Ï,«Øª«,°ª¶¯¥«»ñ¤s°ÏÀs¦¨¸ô34«Ñ31~60¸¹,0.0,°Ó,,,1050329,¤g¦a0«Øª«1¨®¦ì0,¤Q¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1011031,89.91999999999999,2,1,1,¦³,¦³,¦³,17000,189,,0.0,0,,RPTPMLLMLHLFFGE78CC
©£¤s°Ï,¤g¦a,¤¤¤s¬q91~120¦a¸¹,274.08,¨ä¥L,,,1050310,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,µL,100000,365,,0.0,0,,RPUOMLLMLHLFFFE68CC
ºX¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ºX¤s°Ï¤¤¾Ç¸ô1~30¸¹,68.51,¦í,,,1050328,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0810413,158.24,6,1,3,¦³,µL,µL,16000,101,,0.0,0,¥]§t¼W«Ø,RPRNMLLMLHLFFHE58DC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤E¦p¤@¸ô31~60¸¹,0.0,¨ä¥L,,,1040903,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,14,¿ì¤½°Ó·~¤j¼Ó,,¿ûµ¬²V¾®¤g³y,0801218,144.84,0,0,0,µL,µL,µL,15000,104,,0.0,0,,RPPOMLLJMHLFFDE87DC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤åÀsªF¸ô721~750¸¹,394.47,¦í,,,1040601,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,1,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1040401,125.57,0,0,0,µL,µL,µL,70000,557,,0.0,0,,RPVOMLLJMHLFFGE78DC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï«Ø°ê¸ô¤@¬q121~150¸¹,74.0,¦í,,,1040618,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0700516,194.0,6,2,4,¦³,µL,µL,15000,77,,0.0,0,,RPWOMLLJMHLFFGE88DC
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ï¤¤µØ¤T¸ô181~210¸¹,163.0,°Ó,,,1050104,¤g¦a1«Øª«1¨®¦ì0,¥þ,5,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0581031,142.14,0,0,0,µL,µL,µL,55000,387,,0.0,0,,RPOOMLLJMHLFFAE47DC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¤K¼w¸ô361~390¸¹,18.61,°Ó,,,1050331,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1010901,204.43,4,2,2,¦³,¦³,µL,20000,98,©Y¹D¥­­±,0.0,0,,RPSNMLLJMHLFFGE28CC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤j©ú¸ô151~180¸¹,38.11,¦í,,,1050325,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0860117,43.52,1,1,1,¦³,¦³,µL,10000,230,,0.0,0,,RPPNMLMJMHLFFGE08CC
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¤º­í¸ô361~390¸¹,16.55,¦í,,,1050313,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830205,101.07,3,2,2,¦³,¦³,¦³,9500,94,,0.0,0,,RPPNMLMJMHLFFLE58CC
¤T¥Á°Ï,«Øª«,°ª¶¯¥«¤T¥Á°Ï¤E¦p¤T¸ô1~30¸¹,449.0,¦í,,,1050331,¤g¦a0«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,2,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0751002,617.52,0,0,0,µL,µL,µL,180000,291,,0.0,0,,RPPNMLMJMHLFFDE77CC
­d¶®°Ï,¨®¦ì,°ª¶¯¥«­d¶®°Ï·s¥ú¸ô62«Ñ1~30¸¹,0.0,°Ó,,,1050401,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,0.0,0,0,0,¦³,¦³,µL,2000,,©Y¹D¥­­±,14.65,2000,,RPQNMLMJMHLFFBE67CC
­d¶®°Ï,¨®¦ì,°ª¶¯¥«­d¶®°Ï·s¥ú¸ô62«Ñ1~30¸¹,0.0,°Ó,,,1050401,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,0.0,0,0,0,¦³,¦³,µL,2000,,©Y¹D¥­­±,14.65,2000,,RPRNMLMJMHLFFBE77CC
­d¶®°Ï,«Øª«,°ª¶¯¥«­d¶®°Ï·s¥ú¸ô62«Ñ1~30¸¹,0.0,°Ó,,,1050401,¤g¦a0«Øª«1¨®¦ì0,¤Q¤@¼h,35,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860421,94.71,2,2,1,¦³,¦³,¦³,13000,137,,0.0,0,,RPSNMLMJMHLFFBE87CC
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¥Á¥Í¤@¸ô31~60¸¹,21.51,°Ó,,,1050325,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,10,¿ì¤½°Ó·~¤j¼Ó,,¿ûµ¬²V¾®¤g³y,0710227,162.51,1,1,2,¦³,¦³,¦³,18000,111,,0.0,0,,RPTNMLMJMHLFFBE97CC
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï§»¥­¸ô1~30¸¹,83.68,¦í,,,1050310,¤g¦a1«Øª«1¨®¦ì0,¥þ,5,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860204,228.88,1,0,0,µL,µL,µL,10000,44,,0.0,0,,RPPNMLMJMHLFFCE67CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï·ç²»µó1«Ñ61~90¸¹,69.0,¦í,,,1050313,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0600512,70.58,5,2,3,¦³,µL,µL,13000,184,,0.0,0,,RPQNMLMJMHLFFCE77CC
¤T¥Á°Ï,«Øª«,°ª¶¯¥«¤T¥Á°Ï¦Û¥ß¤@¸ô241~270¸¹,102.0,°Ó,,,1050302,¤g¦a0«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0650305,83.6,0,0,0,µL,µL,¦³,19000,227,,0.0,0,,RPPNMLNJMHLFFDE87CC
¤T¥Á°Ï,«Øª«,°ª¶¯¥«¤T¥Á°Ï¸q¼w¸ô31~60¸¹,72.0,¦í,,,1050321,¤g¦a0«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0730830,207.43,3,2,3,¦³,µL,µL,20000,96,,0.0,0,,RPQNMLOJMHLFFDE08CC
¹ª¤s°Ï,«Øª«,°ª¶¯¥«¹ª¤s°ÏµØºa¸ô301~330¸¹,92.0,¦í,,,1050331,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,5,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0840314,55.5,0,0,0,µL,µL,µL,19000,342,,0.0,0,,RPPNMLOJMHLFFAE67CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¾G©M«n¸ô331~360¸¹,7.34,°Ó,,,1050311,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941228,80.3,2,2,1,¦³,¦³,¦³,14000,174,,0.0,0,,RPPNMLPJMHLFFCE97CC
